event_id,time,location_id,group_id
dncndhyscbxb,2014-01-19 04:00:00,2228481,7058762
95078452,2013-01-14 17:30:00,971450,4113422
qvfkbdyrcbzb,2013-01-19 16:00:00,7824542,4123962
dshgpgyrmbjb,2013-09-06 11:00:00,11289292,6773932
drlbhfyrdbbc,2013-02-21 00:00:00,403619,4113422
97248192,2013-01-29 00:00:00,9531592,4113422
dgdkbdyrdbdb,2013-02-02 16:00:00,7824542,4123962
qwrzcdyrdbjb,2013-02-07 00:30:00,6063212,3985212
qstrmdyrdbzb,2013-02-20 01:00:00,9455662,5098092
101472832,2013-02-11 17:30:00,11370322,4113422
102513552,2013-02-14 01:00:00,7199402,4129752
qvfkbdyrdbvb,2013-02-16 16:00:00,7824542,4123962
103076282,2013-02-25 23:30:00,11370392,4113422
105864212,2013-03-01 00:00:00,7227802,4113422
qwrzcdyrfbjb,2013-03-07 00:30:00,6063212,3985212
105428222,2013-03-11 16:30:00,11370322,4113422
104812732,2013-03-13 23:30:00,6063212,3985212
107063212,2013-03-15 00:00:00,7199402,4129752
qvfkbdyrfbvb,2013-03-16 15:00:00,7824542,4123962
drlbhfyrfbbc,2013-03-20 23:00:00,403619,4113422
109982262,2013-03-22 00:00:00,1596651,4026032
106344782,2013-03-23 18:00:00,4265772,4113422
106162622,2013-03-25 23:00:00,11887152,4113422
107533082,2013-03-26 17:00:00,7558952,4009372
110969442,2013-03-27 13:00:00,11414622,4113422
dgdkbdyrgbjb,2013-04-06 15:00:00,7824542,4123962
109922442,2013-04-08 16:30:00,11370322,4113422
109923172,2013-04-15 12:30:00,2738411,4113422
drlbhfyrgbwb,2013-04-17 23:00:00,403619,4113422
qvfkbdyrgbbc,2013-04-20 15:00:00,7824542,4123962
112850182,2013-04-20 16:00:00,1134913,4103192
109542392,2013-04-20 18:00:00,4265772,4113422
109924012,2013-04-22 23:00:00,413485,4113422
dqslnfyrhbcb,2013-05-01 23:30:00,6063212,3985212
drlbhfyrhbtb,2013-05-15 23:00:00,403619,4113422
qvfkbdyrhbxb,2013-05-18 15:00:00,7824542,4123962
dqslnfyrjbhb,2013-06-05 23:30:00,6063212,3985212
qvfkbdyrjbtb,2013-06-15 15:00:00,7824542,4123962
dqslnfyrkbfb,2013-07-03 23:30:00,6063212,3985212
dgdkbdyrkbjb,2013-07-06 15:00:00,7824542,4123962
drlbhfyrkbwb,2013-07-17 23:00:00,403619,4113422
qvfkbdyrkbbc,2013-07-20 15:00:00,7824542,4123962
dgdkbdyrlbfb,2013-08-03 15:00:00,7824542,4123962
dxfnngyrlbsb,2013-08-14 23:30:00,6063212,3985212
drlbhfyrlbcc,2013-08-21 23:00:00,403619,4113422
dgdkbdyrmbkb,2013-09-07 15:00:00,7824542,4123962
qtfnngyrmbpb,2013-09-11 23:30:00,6063212,3985212
dxfnngyrmbpb,2013-09-11 23:30:00,6063212,3985212
drlbhfyrmbxb,2013-09-18 23:00:00,403619,4113422
qvfkbdyrmbcc,2013-09-21 15:00:00,7824542,4123962
dxgnngyrmbgb,2013-10-02 23:30:00,6063212,3985212
dxgnngyrnbdb,2013-10-02 23:30:00,6063212,3985212
dqslnfyrnbdb,2013-10-02 23:30:00,6063212,3985212
dgdkbdyrnbhb,2013-10-05 15:00:00,7824542,4123962
dxfnngyrnbmb,2013-10-09 23:30:00,6063212,3985212
drlbhfyrnbvb,2013-10-17 00:00:00,403619,4113422
qvfkbdyrnbzb,2013-10-19 15:00:00,7824542,4123962
dgdkbdyrpbdb,2013-11-02 15:00:00,7824542,4123962
qtfnngyrpbrb,2013-11-14 00:30:00,6063212,3985212
qvfkbdyrpbvb,2013-11-16 16:00:00,7824542,4123962
qstrmdyrgbdb,2013-04-03 00:00:00,9455662,5098092
drlbhfyrpbbc,2013-11-21 00:00:00,403619,4113422
qvfkbdyrqbcc,2013-12-21 16:00:00,7824542,4123962
dgdkbdyscbgb,2014-01-04 16:00:00,7824542,4123962
dxfnngyscblb,2014-01-09 00:30:00,6063212,3985212
drlbhfyscbtb,2014-01-16 00:00:00,403619,4113422
qvfkbdyscbxb,2014-01-18 16:00:00,7824542,4123962
drlbhfysdbzb,2014-02-20 00:00:00,403619,4113422
qvfkbdysdbtb,2014-02-15 16:00:00,7824542,4123962
dgdkbdysgbhb,2014-04-05 15:00:00,7824542,4123962
dgdkbdysfbcb,2014-03-01 16:00:00,7824542,4123962
qvfkbdysfbtb,2014-03-15 15:00:00,7824542,4123962
drlbhfysfbzb,2014-03-19 23:00:00,403619,4113422
drlbhfysgbvb,2014-04-16 23:00:00,403619,4113422
dshgpgyrnbxb,2013-10-18 11:00:00,11289292,6773932
qvfkbdysgbzb,2014-04-19 15:00:00,7824542,4123962
qfdhsdyrcbdb,2013-01-03 00:00:00,10016512,4207412
97279552,2013-01-05 00:00:00,667610,4207412
97279602,2013-01-06 00:00:00,667610,4207412
qfdhsdyrcbhb,2013-01-06 00:00:00,10016512,4207412
qgztpdyrcbjb,2013-01-07 00:30:00,326266,4246502
94955322,2013-01-08 23:30:00,6099112,4228682
97564432,2013-01-08 23:45:00,8075252,4246112
qfdhsdyrcbmb,2013-01-10 00:00:00,10016512,4207412
qfdhsdyrcbqb,2013-01-13 00:00:00,10016512,4207412
98095992,2013-01-13 17:00:00,10992562,4230532
qjwhvdyrcbtb,2013-01-16 00:30:00,326266,4246502
drxhffyrcbzb,2013-01-24 00:00:00,10016512,4207412
drxhffyrcbfc,2013-01-24 00:00:00,10016512,4207412
qfdhsdyrcbvb,2013-01-17 00:00:00,10016512,4207412
94955492,2013-01-17 01:00:00,6099112,4228682
98789992,2013-01-20 16:00:00,537149,4208542
95079782,2013-01-25 01:00:00,10712082,4228682
99817362,2013-01-27 01:00:00,8840162,4219002
97465902,2013-01-27 21:30:00,10930442,4228682
drxhffyrcbnc,2013-01-31 00:00:00,10016512,4207412
99078272,2013-01-31 13:45:00,211945,4207412
101179952,2013-02-16 18:00:00,11333342,4208542
101092482,2013-02-02 18:00:00,11333342,4208542
101050012,2013-02-06 00:00:00,11327762,4230532
drxhffyrdbjb,2013-02-07 00:00:00,10016512,4207412
101179802,2013-02-09 18:00:00,11462782,4208542
100104132,2013-02-09 20:30:00,1009065,4228682
drxhffyrdbrb,2013-02-14 00:00:00,10016512,4207412
qjwhvdyrdbzb,2013-02-20 00:30:00,326266,4246502
101179982,2013-02-23 18:00:00,11333342,4208542
100104362,2013-02-24 01:00:00,11219672,4228682
99723312,2013-02-24 21:30:00,10930442,4228682
ddpsqfyscbqb,2014-01-12 18:45:00,5228152,4194702
99723442,2013-02-28 01:00:00,6099112,4228682
102237732,2013-03-02 18:00:00,11333342,4208542
105608112,2013-03-03 22:00:00,7975372,4199302
108291132,2013-03-13 23:30:00,11333342,4208542
106357512,2013-03-16 16:00:00,6694342,4207412
dfndqfyrfbdc,2013-03-23 00:00:00,5228152,4194702
dhssqfyrfblc,2013-03-29 00:00:00,5228152,4194702
dfndqfyrfbmc,2013-03-30 00:00:00,5228152,4194702
qcdxqfyrfbpc,2013-03-31 16:00:00,5228152,4194702
dhssqfyrgbgb,2013-04-05 00:00:00,5228152,4194702
dfndqfyrgbhb,2013-04-06 00:00:00,5228152,4194702
94686662,2013-04-07 00:00:00,1510260,4232992
dzcxqfyrgbkb,2013-04-07 14:00:00,5228152,4194702
qcdxqfyrgbkb,2013-04-07 16:00:00,5228152,4194702
110246062,2013-04-07 16:00:00,3335992,4230532
112080442,2013-04-07 18:00:00,5228152,4194702
qgdxqfyrgbkb,2013-04-07 18:00:00,5228152,4194702
108586462,2013-04-07 21:00:00,7975372,4199302
dprmqfyrgbkb,2013-04-07 23:00:00,5228152,4194702
dnmqqfyrgblb,2013-04-09 00:00:00,5228152,4194702
dhssqfyrgbpb,2013-04-12 00:00:00,5228152,4194702
dfndqfyrgbqb,2013-04-13 00:00:00,5228152,4194702
112274792,2013-04-13 14:00:00,5228152,4194702
dzcxqfyrgbsb,2013-04-14 14:00:00,5228152,4194702
dmsqqfyrgbsb,2013-04-14 14:00:00,5228152,4194702
qcdxqfyrgbsb,2013-04-14 16:00:00,5228152,4194702
ddpsqfyrgbsb,2013-04-14 17:45:00,5228152,4194702
qgdxqfyrgbsb,2013-04-14 18:00:00,5228152,4194702
111355372,2013-04-14 18:30:00,5228152,4194702
110873792,2013-04-14 18:30:00,5228152,4194702
110200032,2013-04-16 00:00:00,7836552,4194702
110192372,2013-04-16 23:30:00,7836552,4194702
qgvwkfyrgbvb,2013-04-16 23:30:00,326266,4246502
drsjsfyrgbwb,2013-04-17 14:30:00,5228152,4194702
dhssqfyrgbxb,2013-04-19 00:00:00,5228152,4194702
dfndqfyrgbzb,2013-04-20 00:00:00,5228152,4194702
dzcxqfyrgbcc,2013-04-21 14:00:00,5228152,4194702
dmsqqfyrgbcc,2013-04-21 14:00:00,5228152,4194702
dksdggysdbbc,2014-02-20 16:00:00,11728972,7175132
qcdxqfyrgbcc,2013-04-21 16:00:00,5228152,4194702
qtpsqfyrgbcc,2013-04-21 17:45:00,5228152,4194702
qgdxqfyrgbcc,2013-04-21 18:00:00,5228152,4194702
qmqsqfyrgbcc,2013-04-22 00:00:00,5228152,4194702
dzcxqfyrgblc,2013-04-28 14:00:00,5228152,4194702
qgnqqfyrgbfc,2013-04-24 00:00:00,5228152,4194702
dhmqqfyrgbhc,2013-04-25 23:30:00,5228152,4194702
dhssqfyrgbhc,2013-04-26 00:00:00,5228152,4194702
dfndqfyrgbjc,2013-04-27 00:00:00,5228152,4194702
dmsqqfyrgblc,2013-04-28 14:00:00,5228152,4194702
qcdxqfyrgblc,2013-04-28 16:00:00,5228152,4194702
dsrsqfyrgblc,2013-04-28 17:30:00,5228152,4194702
qgdxqfyrgblc,2013-04-28 18:00:00,5228152,4194702
114481382,2013-04-28 18:30:00,5228152,4194702
qznvtfyrhbcb,2013-05-01 14:30:00,7836552,4194702
dfndqfyrhbfb,2013-05-04 00:00:00,5228152,4194702
dmsqqfyrhbhb,2013-05-05 14:00:00,5228152,4194702
dzcxqfyrhbhb,2013-05-05 14:00:00,5228152,4194702
qcdxqfyrhbhb,2013-05-05 16:00:00,5228152,4194702
qgdxqfyrhbhb,2013-05-05 18:00:00,5228152,4194702
dprmqfyrhbhb,2013-05-05 23:00:00,5228152,4194702
qznvtfyrhblb,2013-05-08 14:30:00,7836552,4194702
dhssqfyrhbmb,2013-05-10 00:00:00,5228152,4194702
114607602,2013-05-10 00:00:00,10016512,4207412
qcdxqfyrhbzb,2013-05-19 16:00:00,5228152,4194702
dfndqfyrhbnb,2013-05-11 00:00:00,5228152,4194702
dmsqqfyrhbqb,2013-05-12 14:00:00,5228152,4194702
dzcxqfyrhbqb,2013-05-12 14:00:00,5228152,4194702
qcdxqfyrhbqb,2013-05-12 16:00:00,5228152,4194702
ddpsqfyrhbqb,2013-05-12 17:45:00,5228152,4194702
qgdxqfyrhbqb,2013-05-12 18:00:00,5228152,4194702
qznvtfyrhbtb,2013-05-15 14:30:00,7836552,4194702
dhssqfyrhbvb,2013-05-17 00:00:00,5228152,4194702
dfndqfyrhbwb,2013-05-18 00:00:00,5228152,4194702
dzcxqfyrhbzb,2013-05-19 14:00:00,5228152,4194702
dmsqqfyrhbzb,2013-05-19 14:00:00,5228152,4194702
qgdxqfyrhbzb,2013-05-19 18:00:00,5228152,4194702
114980322,2013-05-19 18:30:00,7836552,4194702
qmqsqfyrhbzb,2013-05-20 00:00:00,5228152,4194702
qznvtfyrhbdc,2013-05-22 14:30:00,7836552,4194702
qgvwkfyrhbcc,2013-05-22 23:30:00,326266,4246502
dhssqfyrhbfc,2013-05-24 00:00:00,5228152,4194702
dfndqfyrhbgc,2013-05-25 00:00:00,5228152,4194702
101639792,2013-05-25 02:30:00,1403035,4232992
dzcxqfyrhbjc,2013-05-26 14:00:00,5228152,4194702
dmsqqfyrhbjc,2013-05-26 14:00:00,5228152,4194702
qcdxqfyrhbjc,2013-05-26 16:00:00,5228152,4194702
dsrsqfyrhbjc,2013-05-26 17:30:00,5228152,4194702
qgdxqfyrhbjc,2013-05-26 18:00:00,5228152,4194702
qznvtfyrhbmc,2013-05-29 14:30:00,7836552,4194702
dhssqfyrhbnc,2013-05-31 00:00:00,5228152,4194702
dfndqfyrhbpc,2013-06-01 00:00:00,5228152,4194702
dzcxqfyrjbdb,2013-06-02 14:00:00,5228152,4194702
qcdxqfyrjbdb,2013-06-02 16:00:00,5228152,4194702
qgdxqfyrjbdb,2013-06-02 18:00:00,5228152,4194702
dprmqfyrjbdb,2013-06-02 23:00:00,5228152,4194702
qznvtfyrjbhb,2013-06-05 14:30:00,7836552,4194702
dhssqfyrjbjb,2013-06-07 00:00:00,5228152,4194702
dfndqfyrjbkb,2013-06-08 00:00:00,5228152,4194702
dzcxqfyrjbmb,2013-06-09 14:00:00,5228152,4194702
qcdxqfyrjbmb,2013-06-09 16:00:00,5228152,4194702
ddpsqfyrjbmb,2013-06-09 17:45:00,5228152,4194702
qgdxqfyrjbmb,2013-06-09 18:00:00,5228152,4194702
qznvtfyrjbqb,2013-06-12 14:30:00,7836552,4194702
dfndqfyrjbsb,2013-06-15 00:00:00,5228152,4194702
dzcxqfyrjbvb,2013-06-16 14:00:00,5228152,4194702
qcdxqfyrjbvb,2013-06-16 16:00:00,5228152,4194702
qtpsqfyrjbvb,2013-06-16 17:45:00,5228152,4194702
qgdxqfyrjbvb,2013-06-16 18:00:00,5228152,4194702
qmqsqfyrjbvb,2013-06-17 00:00:00,5228152,4194702
qgvwkfyrjbzb,2013-06-19 23:30:00,326266,4246502
dhssqfyrjbbc,2013-06-21 00:00:00,5228152,4194702
dfndqfyrjbcc,2013-06-22 00:00:00,5228152,4194702
qsckfgyrkbsb,2013-07-14 14:00:00,7836552,4194702
dzcxqfyrjbfc,2013-06-23 14:00:00,5228152,4194702
qcdxqfyrjbfc,2013-06-23 16:00:00,5228152,4194702
dsrsqfyrjbfc,2013-06-23 17:30:00,5228152,4194702
qgdxqfyrjbfc,2013-06-23 18:00:00,5228152,4194702
qznvtfyrjbjc,2013-06-26 14:30:00,7836552,4194702
dhssqfyrjbkc,2013-06-28 00:00:00,5228152,4194702
dfndqfyrjblc,2013-06-29 00:00:00,5228152,4194702
dzcxqfyrjbnc,2013-06-30 14:00:00,5228152,4194702
qsckfgyrjbnc,2013-06-30 14:00:00,7836552,4194702
dqckfgyrjbnc,2013-06-30 16:00:00,7836552,4194702
qgdxqfyrjbnc,2013-06-30 18:00:00,5228152,4194702
95402822,2013-06-30 18:00:00,14147362,4207412
qznvtfyrkbfb,2013-07-03 14:30:00,7836552,4194702
111901102,2013-07-04 00:30:00,12558912,4232992
dhssqfyrkbgb,2013-07-05 00:00:00,5228152,4194702
dfndqfyrkbhb,2013-07-06 00:00:00,5228152,4194702
dzcxqfyrkbkb,2013-07-07 14:00:00,5228152,4194702
qsckfgyrkbkb,2013-07-07 14:00:00,7836552,4194702
dqckfgyrkbkb,2013-07-07 16:00:00,7836552,4194702
qgdxqfyrkbkb,2013-07-07 18:00:00,5228152,4194702
dzcxqfyrkbsb,2013-07-14 14:00:00,5228152,4194702
dprmqfyrkbkb,2013-07-07 23:00:00,5228152,4194702
qznvtfyrkbnb,2013-07-10 14:30:00,7836552,4194702
dhssqfyrkbpb,2013-07-12 00:00:00,5228152,4194702
dfndqfyrkbqb,2013-07-13 00:00:00,5228152,4194702
qgdxqfyrkbsb,2013-07-14 18:00:00,5228152,4194702
qznvtfyrkbwb,2013-07-17 14:30:00,7836552,4194702
qgvwkfyrkbwb,2013-07-17 23:30:00,326266,4246502
dhssqfyrkbxb,2013-07-19 00:00:00,5228152,4194702
qmqsqfyrkbcc,2013-07-22 00:00:00,5228152,4194702
dfndqfyrkbzb,2013-07-20 00:00:00,5228152,4194702
dhccjgyrkbcc,2013-07-21 14:00:00,7836552,4194702
dzcxqfyrkbcc,2013-07-21 14:00:00,5228152,4194702
qcdxqfyrkbcc,2013-07-21 16:00:00,5228152,4194702
qtpsqfyrkbcc,2013-07-21 17:45:00,5228152,4194702
qgdxqfyrkbcc,2013-07-21 18:00:00,5228152,4194702
qznvtfyrkbgc,2013-07-24 14:30:00,7836552,4194702
dhssqfyrkbhc,2013-07-26 00:00:00,5228152,4194702
dfndqfyrkbjc,2013-07-27 00:00:00,5228152,4194702
dzcxqfyrkblc,2013-07-28 14:00:00,5228152,4194702
dhccjgyrkblc,2013-07-28 14:00:00,7836552,4194702
qcdxqfyrkblc,2013-07-28 16:00:00,5228152,4194702
dsrsqfyrkblc,2013-07-28 17:30:00,5228152,4194702
qgdxqfyrkblc,2013-07-28 18:00:00,5228152,4194702
dfndqfyrlbdb,2013-08-03 00:00:00,5228152,4194702
dhccjgyrlbgb,2013-08-04 14:00:00,7836552,4194702
dzcxqfyrlbgb,2013-08-04 14:00:00,5228152,4194702
qcdxqfyrlbgb,2013-08-04 16:00:00,5228152,4194702
qgdxqfyrlbgb,2013-08-04 18:00:00,5228152,4194702
dprmqfyrlbgb,2013-08-04 23:00:00,5228152,4194702
dhssqfyrlblb,2013-08-09 00:00:00,5228152,4194702
dfndqfyrlbmb,2013-08-10 00:00:00,5228152,4194702
dzcxqfyrlbpb,2013-08-11 14:00:00,5228152,4194702
qcdxqfyrlbpb,2013-08-11 16:00:00,5228152,4194702
ddpsqfyrlbpb,2013-08-11 17:45:00,5228152,4194702
qgdxqfyrlbpb,2013-08-11 18:00:00,5228152,4194702
dhssqfyrlbtb,2013-08-16 00:00:00,5228152,4194702
dfndqfyrlbvb,2013-08-17 00:00:00,5228152,4194702
dzcxqfyrlbxb,2013-08-18 14:00:00,5228152,4194702
qcdxqfyrlbxb,2013-08-18 16:00:00,5228152,4194702
qtpsqfyrlbxb,2013-08-18 17:45:00,5228152,4194702
qgdxqfyrlbxb,2013-08-18 18:00:00,5228152,4194702
qmqsqfyrlbxb,2013-08-19 00:00:00,5228152,4194702
qgvwkfyrlbcc,2013-08-21 23:30:00,326266,4246502
qcjfngyrlbdc,2013-08-23 00:00:00,7836552,4194702
dhssqfyrlbdc,2013-08-23 00:00:00,5228152,4194702
dfndqfyrlbfc,2013-08-24 00:00:00,5228152,4194702
dzcxqfyrlbhc,2013-08-25 14:00:00,5228152,4194702
qcdxqfyrlbhc,2013-08-25 16:00:00,5228152,4194702
dsrsqfyrlbhc,2013-08-25 17:30:00,5228152,4194702
dqjbmgyrlbhc,2013-08-25 17:45:00,7836552,4194702
qgdxqfyrlbhc,2013-08-25 18:00:00,5228152,4194702
qcjfngyrlbmc,2013-08-30 00:00:00,7836552,4194702
dfndqfyrlbnc,2013-08-31 00:00:00,5228152,4194702
dzcxqfyrmbcb,2013-09-01 14:00:00,5228152,4194702
qcdxqfyrmbcb,2013-09-01 16:00:00,5228152,4194702
qgdxqfyrmbcb,2013-09-01 18:00:00,5228152,4194702
dprmqfyrmbcb,2013-09-01 23:00:00,5228152,4194702
qcjfngyrmbhb,2013-09-06 00:00:00,7836552,4194702
dfndqfyrmbjb,2013-09-07 00:00:00,5228152,4194702
dzcxqfyrmblb,2013-09-08 14:00:00,5228152,4194702
qcdxqfyrmblb,2013-09-08 16:00:00,5228152,4194702
ddpsqfyrmblb,2013-09-08 17:45:00,5228152,4194702
qwjkrgyrmbtb,2013-09-08 17:45:00,7836552,4194702
qgdxqfyrmblb,2013-09-08 18:00:00,5228152,4194702
dzhtpgyrmblb,2013-09-08 23:30:00,326266,4246502
qgdxqfyrmbtb,2013-09-15 18:00:00,5228152,4194702
dglgngyrmbpb,2013-09-12 00:00:00,7836552,4194702
qcjfngyrmbqb,2013-09-13 00:00:00,7836552,4194702
dfndqfyrmbrb,2013-09-14 00:00:00,5228152,4194702
qmqsqfyrmbtb,2013-09-16 00:00:00,5228152,4194702
qgvwkfyrmbxb,2013-09-18 23:30:00,326266,4246502
dglgngyrmbxb,2013-09-19 00:00:00,7836552,4194702
dljfngyrmbzb,2013-09-19 23:30:00,7836552,4194702
dfndqfyrmbbc,2013-09-21 00:00:00,5228152,4194702
dzcxqfyrmbdc,2013-09-22 14:00:00,5228152,4194702
qcdxqfyrmbdc,2013-09-22 16:00:00,5228152,4194702
dsrsqfyrmbdc,2013-09-22 17:30:00,5228152,4194702
qgdxqfyrmbdc,2013-09-22 18:00:00,5228152,4194702
dglgngyrmbhc,2013-09-26 00:00:00,7836552,4194702
dljfngyrmbjc,2013-09-26 23:30:00,7836552,4194702
dfndqfyrmbkc,2013-09-28 00:00:00,5228152,4194702
qzkgngyrmblc,2013-09-28 15:00:00,7836552,4194702
dzcxqfyrmbmc,2013-09-29 14:00:00,5228152,4194702
qcdxqfyrmbmc,2013-09-29 16:00:00,5228152,4194702
dqjbmgyrmbmc,2013-09-29 17:45:00,7836552,4194702
qgdxqfyrmbmc,2013-09-29 18:00:00,5228152,4194702
qpjfngyrnbcb,2013-10-01 23:30:00,7836552,4194702
dglgngyrnbdb,2013-10-03 00:00:00,7836552,4194702
dljfngyrnbfb,2013-10-03 23:30:00,7836552,4194702
dfndqfyrnbgb,2013-10-05 00:00:00,5228152,4194702
qzkgngyrnbhb,2013-10-05 15:00:00,7836552,4194702
dzcxqfyrnbjb,2013-10-06 14:00:00,5228152,4194702
qcdxqfyrnbjb,2013-10-06 16:00:00,5228152,4194702
qgdxqfyrnbjb,2013-10-06 18:00:00,5228152,4194702
dprmqfyrnbjb,2013-10-06 23:00:00,5228152,4194702
qpjfngyrnblb,2013-10-08 23:30:00,7836552,4194702
dglgngyrnbmb,2013-10-10 00:00:00,7836552,4194702
dclgngyrnbmb,2013-10-10 00:00:00,7836552,4194702
dclgngyrnbvb,2013-10-17 00:00:00,7836552,4194702
dljfngyrnbnb,2013-10-10 23:30:00,7836552,4194702
dfndqfyrnbpb,2013-10-12 00:00:00,5228152,4194702
qzkgngyrnbqb,2013-10-12 15:00:00,7836552,4194702
dzcxqfyrnbrb,2013-10-13 14:00:00,5228152,4194702
qwjkrgyrnbrb,2013-10-13 17:45:00,7836552,4194702
ddpsqfyrnbrb,2013-10-13 17:45:00,5228152,4194702
qgdxqfyrnbrb,2013-10-13 18:00:00,5228152,4194702
qpjfngyrnbtb,2013-10-15 23:30:00,7836552,4194702
dglgngyrnbvb,2013-10-17 00:00:00,7836552,4194702
dljfngyrnbwb,2013-10-17 23:30:00,7836552,4194702
qgvwkfyrnbvb,2013-10-17 23:30:00,326266,4246502
dfndqfyrnbxb,2013-10-19 00:00:00,5228152,4194702
qzkgngyrnbzb,2013-10-19 15:00:00,7836552,4194702
dzcxqfyrnbbc,2013-10-20 14:00:00,5228152,4194702
qcdxqfyrnbbc,2013-10-20 16:00:00,5228152,4194702
qtpsqfyrnbbc,2013-10-20 17:45:00,5228152,4194702
qgdxqfyrnbbc,2013-10-20 18:00:00,5228152,4194702
qmqsqfyrnbbc,2013-10-21 00:00:00,5228152,4194702
qpjfngyrnbdc,2013-10-22 23:30:00,7836552,4194702
dclgngyrnbfc,2013-10-24 00:00:00,7836552,4194702
dglgngyrnbfc,2013-10-24 00:00:00,7836552,4194702
dljfngyrnbgc,2013-10-24 23:30:00,7836552,4194702
dfndqfyrnbhc,2013-10-26 00:00:00,5228152,4194702
qzkgngyrnbjc,2013-10-26 15:00:00,7836552,4194702
dzcxqfyrnbkc,2013-10-27 14:00:00,5228152,4194702
qcdxqfyrnbkc,2013-10-27 16:00:00,5228152,4194702
dsrsqfyrnbkc,2013-10-27 17:30:00,5228152,4194702
dqjbmgyrnbkc,2013-10-27 17:45:00,7836552,4194702
qgdxqfyrnbkc,2013-10-27 18:00:00,5228152,4194702
qpjfngyrnbmc,2013-10-29 23:30:00,7836552,4194702
dglgngyrnbnc,2013-10-31 00:00:00,7836552,4194702
dclgngyrnbnc,2013-10-31 00:00:00,7836552,4194702
dljfngyrnbpc,2013-10-31 23:30:00,7836552,4194702
dfndqfyrpbcb,2013-11-02 00:00:00,5228152,4194702
qzkgngyrpbdb,2013-11-02 15:00:00,7836552,4194702
dzcxqfyrpbfb,2013-11-03 15:00:00,5228152,4194702
qcdxqfyrpbfb,2013-11-03 17:00:00,5228152,4194702
qgdxqfyrpbfb,2013-11-03 19:00:00,5228152,4194702
dprmqfyrpbfb,2013-11-04 00:00:00,5228152,4194702
qpjfngyrpbzb,2013-11-20 00:30:00,7836552,4194702
qpjfngyrpbhb,2013-11-06 00:30:00,7836552,4194702
dglgngyrpbjb,2013-11-07 01:00:00,7836552,4194702
dljfngyrpbkb,2013-11-08 00:30:00,7836552,4194702
dfndqfyrpblb,2013-11-09 01:00:00,5228152,4194702
qzkgngyrpbmb,2013-11-09 16:00:00,7836552,4194702
dzcxqfyrpbnb,2013-11-10 15:00:00,5228152,4194702
qcdxqfyrpbnb,2013-11-10 17:00:00,5228152,4194702
ddpsqfyrpbnb,2013-11-10 18:45:00,5228152,4194702
qwjkrgyrpbnb,2013-11-10 18:45:00,7836552,4194702
qgdxqfyrpbnb,2013-11-10 19:00:00,5228152,4194702
qpjfngyrpbqb,2013-11-13 00:30:00,7836552,4194702
dglgngyrpbrb,2013-11-14 01:00:00,7836552,4194702
dljfngyrpbsb,2013-11-15 00:30:00,7836552,4194702
dfndqfyrpbtb,2013-11-16 01:00:00,5228152,4194702
qzkgngyrpbvb,2013-11-16 16:00:00,7836552,4194702
dzcxqfyrpbwb,2013-11-17 15:00:00,5228152,4194702
qcdxqfyrpbwb,2013-11-17 17:00:00,5228152,4194702
qtpsqfyrpbwb,2013-11-17 18:45:00,5228152,4194702
qgdxqfyrpbwb,2013-11-17 19:00:00,5228152,4194702
qmqsqfyrpbwb,2013-11-18 01:00:00,5228152,4194702
dglgngyrpbbc,2013-11-21 01:00:00,7836552,4194702
qgvwkfyrpbcc,2013-11-22 00:30:00,326266,4246502
dljfngyrpbcc,2013-11-22 00:30:00,7836552,4194702
dfndqfyrpbdc,2013-11-23 01:00:00,5228152,4194702
dsrsqfyrpbgc,2013-11-24 18:30:00,5228152,4194702
dqjbmgyrpbgc,2013-11-24 18:45:00,7836552,4194702
qgdxqfyrpbgc,2013-11-24 19:00:00,5228152,4194702
qpjfngyrpbjc,2013-11-27 00:30:00,7836552,4194702
dglgngyrpbkc,2013-11-28 01:00:00,7836552,4194702
dljfngyrpblc,2013-11-29 00:30:00,7836552,4194702
dfndqfyrpbmc,2013-11-30 01:00:00,5228152,4194702
qgdxqfyrqbcb,2013-12-01 19:00:00,5228152,4194702
dprmqfyrqbcb,2013-12-02 00:00:00,5228152,4194702
dglgngyrqbgb,2013-12-05 01:00:00,7836552,4194702
dljfngyrqbhb,2013-12-06 00:30:00,7836552,4194702
dfndqfyrqbjb,2013-12-07 01:00:00,5228152,4194702
dzcxqfyrqblb,2013-12-08 15:00:00,5228152,4194702
qcdxqfyrqblb,2013-12-08 17:00:00,5228152,4194702
qwjkrgyrqblb,2013-12-08 18:45:00,7836552,4194702
ddpsqfyrqblb,2013-12-08 18:45:00,5228152,4194702
qgdxqfyrqblb,2013-12-08 19:00:00,5228152,4194702
dglgngyrqbpb,2013-12-12 01:00:00,7836552,4194702
dljfngyrqbqb,2013-12-13 00:30:00,7836552,4194702
dfndqfyrqbrb,2013-12-14 01:00:00,5228152,4194702
dzcxqfyrqbtb,2013-12-15 15:00:00,5228152,4194702
qcdxqfyrqbtb,2013-12-15 17:00:00,5228152,4194702
qtpsqfyrqbtb,2013-12-15 18:45:00,5228152,4194702
qgdxqfyrqbtb,2013-12-15 19:00:00,5228152,4194702
qmqsqfyrqbtb,2013-12-16 01:00:00,5228152,4194702
qgvwkfyrqbzb,2013-12-17 00:30:00,326266,4246502
dglgngyrqbxb,2013-12-19 01:00:00,7836552,4194702
dfndqfyrqbbc,2013-12-21 01:00:00,5228152,4194702
dzcxqfyrqbdc,2013-12-22 15:00:00,5228152,4194702
